MOFED version '4.9-2.2.6' not available in this container.
No matching alternate version found.
GAT(
  (initial_gat): GATv2Conv(512, 256, heads=2)
  (gat1): GATv2Conv(512, 256, heads=2)
  (gat2): GATv2Conv(512, 256, heads=2)
  (gat3): GATv2Conv(512, 256, heads=2)
  (gat4): GATv2Conv(512, 256, heads=2)
  (gat5): GATv2Conv(512, 256, heads=2)
  (gat6): GATv2Conv(512, 256, heads=2)
  (gat7): GATv2Conv(512, 256, heads=2)
  (out): Linear(512, 4, bias=True)
)
Number of parameters:  4212740

Epoch: 000, Loss: 1.4015, Train Acc: 0.2000, Val Acc: 0.2400
Epoch: 001, Loss: 1.4179, Train Acc: 0.2467, Val Acc: 0.1600
Epoch: 002, Loss: 1.4271, Train Acc: 0.1733, Val Acc: 0.2400
Epoch: 003, Loss: 1.3816, Train Acc: 0.1800, Val Acc: 0.2800
Epoch: 004, Loss: 1.3786, Train Acc: 0.2067, Val Acc: 0.2800
Epoch: 005, Loss: 1.3507, Train Acc: 0.2000, Val Acc: 0.2400
Epoch: 006, Loss: 1.3940, Train Acc: 0.2467, Val Acc: 0.2400
Epoch: 007, Loss: 1.3614, Train Acc: 0.2133, Val Acc: 0.2000
Epoch: 008, Loss: 1.3818, Train Acc: 0.1867, Val Acc: 0.2800
Epoch: 009, Loss: 1.3896, Train Acc: 0.2000, Val Acc: 0.2400
Epoch: 010, Loss: 1.4322, Train Acc: 0.2400, Val Acc: 0.2400
Epoch: 011, Loss: 1.4016, Train Acc: 0.2333, Val Acc: 0.3200
Epoch: 012, Loss: 1.4274, Train Acc: 0.1933, Val Acc: 0.2400
Epoch: 013, Loss: 1.3750, Train Acc: 0.2400, Val Acc: 0.2400
Epoch: 014, Loss: 1.3589, Train Acc: 0.2067, Val Acc: 0.2400
Epoch: 015, Loss: 1.4318, Train Acc: 0.2333, Val Acc: 0.2400
Epoch: 016, Loss: 1.4055, Train Acc: 0.2200, Val Acc: 0.2400
Epoch: 017, Loss: 1.3635, Train Acc: 0.2467, Val Acc: 0.2400
Epoch: 018, Loss: 1.4123, Train Acc: 0.2467, Val Acc: 0.2400
Epoch: 019, Loss: 1.4362, Train Acc: 0.2200, Val Acc: 0.2000
Epoch: 020, Loss: 1.4136, Train Acc: 0.2067, Val Acc: 0.2800
Epoch: 021, Loss: 1.4448, Train Acc: 0.2267, Val Acc: 0.2400
Epoch: 022, Loss: 1.3921, Train Acc: 0.2267, Val Acc: 0.2000
Epoch: 023, Loss: 1.4321, Train Acc: 0.2333, Val Acc: 0.2400
Epoch: 024, Loss: 1.3865, Train Acc: 0.2133, Val Acc: 0.2400
Epoch: 025, Loss: 1.4053, Train Acc: 0.2000, Val Acc: 0.2400
Epoch: 026, Loss: 1.4391, Train Acc: 0.2000, Val Acc: 0.2400
Epoch: 027, Loss: 1.4157, Train Acc: 0.1800, Val Acc: 0.2400
Epoch: 028, Loss: 1.3966, Train Acc: 0.2333, Val Acc: 0.2400
Epoch: 029, Loss: 1.4050, Train Acc: 0.2267, Val Acc: 0.2400
Epoch: 030, Loss: 1.3916, Train Acc: 0.2467, Val Acc: 0.2400
Epoch: 031, Loss: 1.3412, Train Acc: 0.1867, Val Acc: 0.2400
Epoch: 032, Loss: 1.4117, Train Acc: 0.2533, Val Acc: 0.2400
Epoch: 033, Loss: 1.3703, Train Acc: 0.2533, Val Acc: 0.2400
Epoch: 034, Loss: 1.3881, Train Acc: 0.2533, Val Acc: 0.2800
Epoch: 035, Loss: 1.4021, Train Acc: 0.2467, Val Acc: 0.2400
Epoch: 036, Loss: 1.4079, Train Acc: 0.2733, Val Acc: 0.2400
Epoch: 037, Loss: 1.3667, Train Acc: 0.2333, Val Acc: 0.2400
Epoch: 038, Loss: 0.6940, Train Acc: 0.2200, Val Acc: 0.2400
Epoch: 039, Loss: 1.4419, Train Acc: 0.2133, Val Acc: 0.2800
Epoch: 040, Loss: 1.3562, Train Acc: 0.2333, Val Acc: 0.2400
Epoch: 041, Loss: 1.4121, Train Acc: 0.2267, Val Acc: 0.2000
Epoch: 042, Loss: 1.3838, Train Acc: 0.2200, Val Acc: 0.2400
Epoch: 043, Loss: 1.4137, Train Acc: 0.2600, Val Acc: 0.2400
Epoch: 044, Loss: 1.3678, Train Acc: 0.2733, Val Acc: 0.2400
Epoch: 045, Loss: 1.4114, Train Acc: 0.2733, Val Acc: 0.2400
Epoch: 046, Loss: 1.3936, Train Acc: 0.2600, Val Acc: 0.2400
