MOFED version '4.9-2.2.6' not available in this container.
No matching alternate version found.
GAT(
  (initial_gat): GATv2Conv(512, 256, heads=1)
  (gat1): GATv2Conv(256, 256, heads=1)
  (gat2): GATv2Conv(256, 256, heads=1)
  (gat3): GATv2Conv(256, 256, heads=1)
  (gat4): GATv2Conv(256, 256, heads=1)
  (gat5): GATv2Conv(256, 256, heads=1)
  (gat6): GATv2Conv(256, 256, heads=1)
  (gat7): GATv2Conv(256, 256, heads=1)
  (out): Linear(512, 4, bias=True)
)
Number of parameters:  1189892

Epoch: 000, Loss: 1.4271, Train Acc: 0.2067, Val Acc: 0.2800
Epoch: 058, Loss: 1.4153, Train Acc: 0.2733, Val Acc: 0.2400
Epoch: 059, Loss: 0.4965, Train Acc: 0.2467, Val Acc: 0.2000
Epoch: 060, Loss: 1.3933, Train Acc: 0.2067, Val Acc: 0.2400
Epoch: 061, Loss: 1.4010, Train Acc: 0.2733, Val Acc: 0.2000
Epoch: 062, Loss: 1.4039, Train Acc: 0.2600, Val Acc: 0.1200
Epoch: 063, Loss: 1.4094, Train Acc: 0.2200, Val Acc: 0.2400
Epoch: 064, Loss: 1.3739, Train Acc: 0.2467, Val Acc: 0.3200
Epoch: 065, Loss: 1.4023, Train Acc: 0.2000, Val Acc: 0.2400
Epoch: 066, Loss: 1.3920, Train Acc: 0.2200, Val Acc: 0.2400
Epoch: 067, Loss: 1.2577, Train Acc: 0.2533, Val Acc: 0.2400
Epoch: 068, Loss: 1.4212, Train Acc: 0.2333, Val Acc: 0.2400
Epoch: 069, Loss: 1.4178, Train Acc: 0.1867, Val Acc: 0.2400
Epoch: 070, Loss: 1.3803, Train Acc: 0.2733, Val Acc: 0.2400
Epoch: 071, Loss: 1.3809, Train Acc: 0.2267, Val Acc: 0.2000
Epoch: 072, Loss: 1.3965, Train Acc: 0.2333, Val Acc: 0.2400
Epoch: 073, Loss: 1.2880, Train Acc: 0.2867, Val Acc: 0.2400
Epoch: 074, Loss: 1.3877, Train Acc: 0.2600, Val Acc: 0.2400
Epoch: 075, Loss: 1.4345, Train Acc: 0.2400, Val Acc: 0.2400
Epoch: 076, Loss: 1.4410, Train Acc: 0.2600, Val Acc: 0.2400
Epoch: 077, Loss: 1.3814, Train Acc: 0.2667, Val Acc: 0.2000
Epoch: 078, Loss: 1.4026, Train Acc: 0.2400, Val Acc: 0.2400
Epoch: 079, Loss: 1.3909, Train Acc: 0.2267, Val Acc: 0.2800
Epoch: 080, Loss: 1.3534, Train Acc: 0.2400, Val Acc: 0.2400
Epoch: 081, Loss: 1.2607, Train Acc: 0.2667, Val Acc: 0.2400
Epoch: 082, Loss: 1.3954, Train Acc: 0.2333, Val Acc: 0.2000
Epoch: 083, Loss: 1.3961, Train Acc: 0.2600, Val Acc: 0.2400
Epoch: 084, Loss: 1.3852, Train Acc: 0.2400, Val Acc: 0.2000
Epoch: 085, Loss: 1.3805, Train Acc: 0.2133, Val Acc: 0.2400
Epoch: 086, Loss: 1.3646, Train Acc: 0.2267, Val Acc: 0.2800
Epoch: 087, Loss: 1.4117, Train Acc: 0.2200, Val Acc: 0.2400
Epoch: 088, Loss: 1.3711, Train Acc: 0.2667, Val Acc: 0.2400
Epoch: 089, Loss: 1.3787, Train Acc: 0.2533, Val Acc: 0.2400
Epoch: 090, Loss: 1.3975, Train Acc: 0.2200, Val Acc: 0.2400
Epoch: 091, Loss: 1.3905, Train Acc: 0.2467, Val Acc: 0.2400
Epoch: 092, Loss: 1.4183, Train Acc: 0.2800, Val Acc: 0.2400
Epoch: 093, Loss: 1.3897, Train Acc: 0.1933, Val Acc: 0.2400
Epoch: 094, Loss: 1.4045, Train Acc: 0.2933, Val Acc: 0.1600
Epoch: 095, Loss: 1.3673, Train Acc: 0.2400, Val Acc: 0.2800
Epoch: 096, Loss: 1.3554, Train Acc: 0.2533, Val Acc: 0.2400
Epoch: 097, Loss: 1.3429, Train Acc: 0.2600, Val Acc: 0.2400
Epoch: 098, Loss: 1.3740, Train Acc: 0.2400, Val Acc: 0.2400
Epoch: 099, Loss: 1.4499, Train Acc: 0.2400, Val Acc: 0.2400
Epoch: 100, Loss: 1.3507, Train Acc: 0.2533, Val Acc: 0.2400
Epoch: 101, Loss: 1.4372, Train Acc: 0.2533, Val Acc: 0.2400
Epoch: 102, Loss: 1.3375, Train Acc: 0.2667, Val Acc: 0.2400
Epoch: 103, Loss: 1.4024, Train Acc: 0.2533, Val Acc: 0.2000
Epoch: 104, Loss: 1.4267, Train Acc: 0.2267, Val Acc: 0.2400
Epoch: 105, Loss: 1.4102, Train Acc: 0.2333, Val Acc: 0.2800
Epoch: 106, Loss: 1.3885, Train Acc: 0.2600, Val Acc: 0.2400
Epoch: 107, Loss: 1.3489, Train Acc: 0.2333, Val Acc: 0.2400
Epoch: 108, Loss: 1.4026, Train Acc: 0.2933, Val Acc: 0.2400
Epoch: 109, Loss: 1.3870, Train Acc: 0.2933, Val Acc: 0.3200
Epoch: 110, Loss: 1.3871, Train Acc: 0.2733, Val Acc: 0.2400
Epoch: 111, Loss: 1.4188, Train Acc: 0.2400, Val Acc: 0.2400
Epoch: 112, Loss: 1.3572, Train Acc: 0.2867, Val Acc: 0.2000
Epoch: 113, Loss: 1.4099, Train Acc: 0.2600, Val Acc: 0.2800
Epoch: 114, Loss: 1.4437, Train Acc: 0.2933, Val Acc: 0.2400
Epoch: 115, Loss: 1.4385, Train Acc: 0.2467, Val Acc: 0.2400
Epoch: 116, Loss: 1.3569, Train Acc: 0.2467, Val Acc: 0.2400
Epoch: 117, Loss: 1.4311, Train Acc: 0.2733, Val Acc: 0.2400
Epoch: 118, Loss: 1.4000, Train Acc: 0.2733, Val Acc: 0.2400
Epoch: 119, Loss: 1.4096, Train Acc: 0.2667, Val Acc: 0.2400
Epoch: 120, Loss: 1.3980, Train Acc: 0.2000, Val Acc: 0.2400
Epoch: 121, Loss: 1.3968, Train Acc: 0.2600, Val Acc: 0.2800
Epoch: 122, Loss: 1.3366, Train Acc: 0.2600, Val Acc: 0.2800
Epoch: 123, Loss: 1.4191, Train Acc: 0.2933, Val Acc: 0.2800
Epoch: 124, Loss: 1.4010, Train Acc: 0.2600, Val Acc: 0.2400
Epoch: 125, Loss: 1.4004, Train Acc: 0.2800, Val Acc: 0.2400
Epoch: 126, Loss: 1.4496, Train Acc: 0.2267, Val Acc: 0.2400
Epoch: 127, Loss: 1.4512, Train Acc: 0.2267, Val Acc: 0.2400
Epoch: 128, Loss: 1.3772, Train Acc: 0.2800, Val Acc: 0.2400
Epoch: 129, Loss: 1.3477, Train Acc: 0.2467, Val Acc: 0.2800
Epoch: 130, Loss: 1.3814, Train Acc: 0.3000, Val Acc: 0.2800
Epoch: 131, Loss: 1.2951, Train Acc: 0.2800, Val Acc: 0.2000
Epoch: 132, Loss: 1.4388, Train Acc: 0.2267, Val Acc: 0.2000
Epoch: 133, Loss: 1.3785, Train Acc: 0.2400, Val Acc: 0.2400
Epoch: 134, Loss: 1.3400, Train Acc: 0.3133, Val Acc: 0.2400
Epoch: 135, Loss: 1.3822, Train Acc: 0.2667, Val Acc: 0.2400
Epoch: 136, Loss: 1.3646, Train Acc: 0.2533, Val Acc: 0.2800
Epoch: 137, Loss: 1.4640, Train Acc: 0.2600, Val Acc: 0.2400
Epoch: 138, Loss: 1.4240, Train Acc: 0.2800, Val Acc: 0.2400
Epoch: 139, Loss: 1.4174, Train Acc: 0.2467, Val Acc: 0.2400
Epoch: 140, Loss: 1.4134, Train Acc: 0.3067, Val Acc: 0.2800
Epoch: 141, Loss: 1.4168, Train Acc: 0.2267, Val Acc: 0.2400
Epoch: 142, Loss: 1.3746, Train Acc: 0.2400, Val Acc: 0.2000
Epoch: 143, Loss: 1.1657, Train Acc: 0.2533, Val Acc: 0.2400
Epoch: 144, Loss: 1.4611, Train Acc: 0.2667, Val Acc: 0.2400
Epoch: 145, Loss: 1.4071, Train Acc: 0.2533, Val Acc: 0.2400
Epoch: 146, Loss: 1.3967, Train Acc: 0.2600, Val Acc: 0.2400
Epoch: 147, Loss: 1.3212, Train Acc: 0.2533, Val Acc: 0.2400
Epoch: 148, Loss: 1.4014, Train Acc: 0.3000, Val Acc: 0.2400
Epoch: 149, Loss: 1.3885, Train Acc: 0.2400, Val Acc: 0.2400
Epoch: 150, Loss: 1.3721, Train Acc: 0.2600, Val Acc: 0.2000
Epoch: 151, Loss: 1.3845, Train Acc: 0.2800, Val Acc: 0.1600
Epoch: 152, Loss: 1.4150, Train Acc: 0.2600, Val Acc: 0.2400
Epoch: 153, Loss: 1.3883, Train Acc: 0.2200, Val Acc: 0.2800
Epoch: 154, Loss: 1.3645, Train Acc: 0.2333, Val Acc: 0.3200
Epoch: 155, Loss: 1.3933, Train Acc: 0.3067, Val Acc: 0.2400
Epoch: 156, Loss: 1.3709, Train Acc: 0.2133, Val Acc: 0.2000
Epoch: 157, Loss: 1.3493, Train Acc: 0.2800, Val Acc: 0.2800
Epoch: 158, Loss: 1.3971, Train Acc: 0.2733, Val Acc: 0.2400
Epoch: 159, Loss: 1.3839, Train Acc: 0.2800, Val Acc: 0.2800
Epoch: 160, Loss: 1.3478, Train Acc: 0.2800, Val Acc: 0.2400
Epoch: 161, Loss: 1.3736, Train Acc: 0.2667, Val Acc: 0.2400
Epoch: 162, Loss: 1.3389, Train Acc: 0.3000, Val Acc: 0.2400
Epoch: 163, Loss: 1.3996, Train Acc: 0.2800, Val Acc: 0.2400
Epoch: 164, Loss: 1.4260, Train Acc: 0.2867, Val Acc: 0.2400
Epoch: 165, Loss: 1.3590, Train Acc: 0.2600, Val Acc: 0.2400
Epoch: 166, Loss: 1.4147, Train Acc: 0.2400, Val Acc: 0.2400
Epoch: 167, Loss: 1.3657, Train Acc: 0.2733, Val Acc: 0.2800
Epoch: 168, Loss: 1.4129, Train Acc: 0.2867, Val Acc: 0.2400
Epoch: 169, Loss: 1.3671, Train Acc: 0.2733, Val Acc: 0.2000
Epoch: 170, Loss: 1.4217, Train Acc: 0.2867, Val Acc: 0.1600
Epoch: 171, Loss: 1.3565, Train Acc: 0.2933, Val Acc: 0.2400
Epoch: 172, Loss: 1.3971, Train Acc: 0.2733, Val Acc: 0.2400
Epoch: 173, Loss: 1.3782, Train Acc: 0.3267, Val Acc: 0.2400
Epoch: 174, Loss: 1.2939, Train Acc: 0.2733, Val Acc: 0.2800
Epoch: 175, Loss: 1.4099, Train Acc: 0.2800, Val Acc: 0.2400
Epoch: 176, Loss: 1.3977, Train Acc: 0.3067, Val Acc: 0.2400
Epoch: 177, Loss: 1.4421, Train Acc: 0.2600, Val Acc: 0.2400
Epoch: 178, Loss: 1.3868, Train Acc: 0.2533, Val Acc: 0.2400
Epoch: 179, Loss: 1.4052, Train Acc: 0.2400, Val Acc: 0.2400
Epoch: 180, Loss: 1.4342, Train Acc: 0.2800, Val Acc: 0.2400
Epoch: 181, Loss: 1.3272, Train Acc: 0.2667, Val Acc: 0.2400
Epoch: 182, Loss: 1.3143, Train Acc: 0.2867, Val Acc: 0.2400
Epoch: 183, Loss: 1.3693, Train Acc: 0.2733, Val Acc: 0.2400
Epoch: 184, Loss: 1.3970, Train Acc: 0.2667, Val Acc: 0.2400
Epoch: 185, Loss: 1.3540, Train Acc: 0.2867, Val Acc: 0.2800
Epoch: 186, Loss: 1.3869, Train Acc: 0.2400, Val Acc: 0.2400
Epoch: 187, Loss: 1.3496, Train Acc: 0.2867, Val Acc: 0.2000
Epoch: 188, Loss: 1.3990, Train Acc: 0.2533, Val Acc: 0.2800
Epoch: 189, Loss: 1.4197, Train Acc: 0.2667, Val Acc: 0.2400
Epoch: 190, Loss: 1.3724, Train Acc: 0.2667, Val Acc: 0.2400
Epoch: 191, Loss: 1.1835, Train Acc: 0.2600, Val Acc: 0.2400
Epoch: 192, Loss: 1.3788, Train Acc: 0.2933, Val Acc: 0.2400
Epoch: 193, Loss: 1.3991, Train Acc: 0.2733, Val Acc: 0.2400
Epoch: 194, Loss: 1.4731, Train Acc: 0.2533, Val Acc: 0.2800
Epoch: 195, Loss: 1.3682, Train Acc: 0.2600, Val Acc: 0.3200
Epoch: 196, Loss: 1.1209, Train Acc: 0.2800, Val Acc: 0.2800
Epoch: 197, Loss: 1.4167, Train Acc: 0.3200, Val Acc: 0.2400
Epoch: 198, Loss: 1.3837, Train Acc: 0.2933, Val Acc: 0.2800
Epoch: 199, Loss: 1.2501, Train Acc: 0.2933, Val Acc: 0.2400
Split 0 evaluatation: Acc: 0.2800, Precision: 0.2800, Recall: 0.2800, F1 : 0.2800

Epoch: 000, Loss: 1.4046, Train Acc: 0.2333, Val Acc: 0.2800
Epoch: 001, Loss: 1.3724, Train Acc: 0.1933, Val Acc: 0.2400
Epoch: 002, Loss: 1.3986, Train Acc: 0.1933, Val Acc: 0.1200
Epoch: 003, Loss: 1.3268, Train Acc: 0.1933, Val Acc: 0.2800
Epoch: 004, Loss: 1.3820, Train Acc: 0.2400, Val Acc: 0.2400
Epoch: 005, Loss: 1.3512, Train Acc: 0.2000, Val Acc: 0.2400
Epoch: 006, Loss: 1.3959, Train Acc: 0.2333, Val Acc: 0.2400
Epoch: 007, Loss: 1.3634, Train Acc: 0.2000, Val Acc: 0.1200
Epoch: 008, Loss: 1.3850, Train Acc: 0.1933, Val Acc: 0.2400
Epoch: 009, Loss: 1.3832, Train Acc: 0.2333, Val Acc: 0.2400
Epoch: 010, Loss: 1.3725, Train Acc: 0.2267, Val Acc: 0.2400
Epoch: 011, Loss: 1.3966, Train Acc: 0.1933, Val Acc: 0.2400
Epoch: 012, Loss: 1.3647, Train Acc: 0.2200, Val Acc: 0.2400
Epoch: 013, Loss: 1.4255, Train Acc: 0.2067, Val Acc: 0.2000
Epoch: 014, Loss: 1.3731, Train Acc: 0.2267, Val Acc: 0.2400
Epoch: 015, Loss: 1.4421, Train Acc: 0.1933, Val Acc: 0.2400
Epoch: 016, Loss: 1.4305, Train Acc: 0.2133, Val Acc: 0.2400
Epoch: 017, Loss: 1.4109, Train Acc: 0.2400, Val Acc: 0.2400
Epoch: 018, Loss: 1.4137, Train Acc: 0.2467, Val Acc: 0.2400
Epoch: 019, Loss: 1.4438, Train Acc: 0.2467, Val Acc: 0.2400
Epoch: 020, Loss: 1.4256, Train Acc: 0.2133, Val Acc: 0.0800
Epoch: 021, Loss: 1.3738, Train Acc: 0.2267, Val Acc: 0.1200
Epoch: 022, Loss: 1.3983, Train Acc: 0.2467, Val Acc: 0.2000
Epoch: 023, Loss: 0.8453, Train Acc: 0.2200, Val Acc: 0.1200
Epoch: 024, Loss: 1.3324, Train Acc: 0.2200, Val Acc: 0.2400
Epoch: 025, Loss: 1.3704, Train Acc: 0.2600, Val Acc: 0.2400
Epoch: 026, Loss: 1.3867, Train Acc: 0.2533, Val Acc: 0.2400
Epoch: 027, Loss: 1.3619, Train Acc: 0.2533, Val Acc: 0.2400
Epoch: 028, Loss: 1.4149, Train Acc: 0.2267, Val Acc: 0.2400
Epoch: 029, Loss: 1.3995, Train Acc: 0.2200, Val Acc: 0.2400
Epoch: 030, Loss: 1.3710, Train Acc: 0.2400, Val Acc: 0.2000
Epoch: 031, Loss: 1.3920, Train Acc: 0.2133, Val Acc: 0.2400
Epoch: 032, Loss: 1.4485, Train Acc: 0.2333, Val Acc: 0.2400
Epoch: 033, Loss: 1.4333, Train Acc: 0.2533, Val Acc: 0.2400
Epoch: 034, Loss: 1.4319, Train Acc: 0.2200, Val Acc: 0.2400
Epoch: 035, Loss: 1.3645, Train Acc: 0.2667, Val Acc: 0.1200
Epoch: 036, Loss: 1.4239, Train Acc: 0.2000, Val Acc: 0.2400
Epoch: 037, Loss: 1.3620, Train Acc: 0.2867, Val Acc: 0.2800
Epoch: 038, Loss: 1.3947, Train Acc: 0.2267, Val Acc: 0.2400
Epoch: 039, Loss: 1.3874, Train Acc: 0.2067, Val Acc: 0.2400
Epoch: 040, Loss: 1.4415, Train Acc: 0.2533, Val Acc: 0.2400
Epoch: 041, Loss: 1.4130, Train Acc: 0.2467, Val Acc: 0.2400
Epoch: 042, Loss: 1.4116, Train Acc: 0.2400, Val Acc: 0.2400
Epoch: 043, Loss: 1.3782, Train Acc: 0.2333, Val Acc: 0.2400
Epoch: 044, Loss: 1.3666, Train Acc: 0.2800, Val Acc: 0.2000
Epoch: 045, Loss: 1.4248, Train Acc: 0.2400, Val Acc: 0.2400
Epoch: 046, Loss: 1.4023, Train Acc: 0.2733, Val Acc: 0.2400
Epoch: 047, Loss: 0.4809, Train Acc: 0.2400, Val Acc: 0.1200
Epoch: 048, Loss: 1.3655, Train Acc: 0.2400, Val Acc: 0.1200
Epoch: 049, Loss: 1.4290, Train Acc: 0.2267, Val Acc: 0.2400
Epoch: 050, Loss: 1.4035, Train Acc: 0.2467, Val Acc: 0.2400
Epoch: 051, Loss: 1.4288, Train Acc: 0.2467, Val Acc: 0.2400
Epoch: 052, Loss: 1.3762, Train Acc: 0.2533, Val Acc: 0.1200
Epoch: 053, Loss: 1.3902, Train Acc: 0.1933, Val Acc: 0.2400
Epoch: 054, Loss: 1.4501, Train Acc: 0.2933, Val Acc: 0.2400
Epoch: 055, Loss: 1.3934, Train Acc: 0.2533, Val Acc: 0.2400
Epoch: 056, Loss: 1.3949, Train Acc: 0.2467, Val Acc: 0.2400
Epoch: 057, Loss: 1.3969, Train Acc: 0.2600, Val Acc: 0.2400
Epoch: 058, Loss: 1.3740, Train Acc: 0.2733, Val Acc: 0.0800
Epoch: 059, Loss: 1.3982, Train Acc: 0.2467, Val Acc: 0.1600
Epoch: 060, Loss: 1.3810, Train Acc: 0.2267, Val Acc: 0.1600
Epoch: 061, Loss: 1.3846, Train Acc: 0.2800, Val Acc: 0.1200
Epoch: 062, Loss: 1.4044, Train Acc: 0.2133, Val Acc: 0.1600
Epoch: 063, Loss: 1.4009, Train Acc: 0.1867, Val Acc: 0.0800
Epoch: 064, Loss: 1.3793, Train Acc: 0.2200, Val Acc: 0.2400
Epoch: 065, Loss: 1.3570, Train Acc: 0.2133, Val Acc: 0.2000
Epoch: 066, Loss: 1.3792, Train Acc: 0.2333, Val Acc: 0.1600
Epoch: 067, Loss: 1.3780, Train Acc: 0.2400, Val Acc: 0.2800
Epoch: 068, Loss: 1.4051, Train Acc: 0.2667, Val Acc: 0.2000
Epoch: 069, Loss: 1.3996, Train Acc: 0.2333, Val Acc: 0.2400
Epoch: 070, Loss: 1.4078, Train Acc: 0.1933, Val Acc: 0.2000
Epoch: 071, Loss: 1.4287, Train Acc: 0.2600, Val Acc: 0.2400
Epoch: 072, Loss: 1.4174, Train Acc: 0.2400, Val Acc: 0.2400
Epoch: 073, Loss: 1.4033, Train Acc: 0.2733, Val Acc: 0.2400
Epoch: 074, Loss: 1.3884, Train Acc: 0.2200, Val Acc: 0.2400
Epoch: 075, Loss: 0.2597, Train Acc: 0.2267, Val Acc: 0.2400
Epoch: 076, Loss: 1.4158, Train Acc: 0.2800, Val Acc: 0.2400
Epoch: 077, Loss: 1.4257, Train Acc: 0.2800, Val Acc: 0.2000
Epoch: 078, Loss: 1.4253, Train Acc: 0.2800, Val Acc: 0.2400
Epoch: 079, Loss: 1.3976, Train Acc: 0.2867, Val Acc: 0.2400
Epoch: 080, Loss: 1.3493, Train Acc: 0.2667, Val Acc: 0.2400
Epoch: 081, Loss: 1.3653, Train Acc: 0.2733, Val Acc: 0.1200
Epoch: 082, Loss: 1.3729, Train Acc: 0.2400, Val Acc: 0.2400
Epoch: 083, Loss: 1.4296, Train Acc: 0.2867, Val Acc: 0.2400
Epoch: 084, Loss: 1.3947, Train Acc: 0.2867, Val Acc: 0.2400
Epoch: 085, Loss: 1.3858, Train Acc: 0.2867, Val Acc: 0.1200
Epoch: 086, Loss: 1.4233, Train Acc: 0.3067, Val Acc: 0.1200
Epoch: 087, Loss: 1.3860, Train Acc: 0.2800, Val Acc: 0.1600
Epoch: 088, Loss: 1.3922, Train Acc: 0.3000, Val Acc: 0.1600
Epoch: 089, Loss: 1.3499, Train Acc: 0.2467, Val Acc: 0.2000
Epoch: 090, Loss: 1.4567, Train Acc: 0.2467, Val Acc: 0.2000
Epoch: 091, Loss: 1.3928, Train Acc: 0.2667, Val Acc: 0.2400
Epoch: 092, Loss: 1.3948, Train Acc: 0.2333, Val Acc: 0.2800
Epoch: 093, Loss: 1.4607, Train Acc: 0.2733, Val Acc: 0.2800
Epoch: 094, Loss: 1.3213, Train Acc: 0.2200, Val Acc: 0.2400
Epoch: 095, Loss: 1.4269, Train Acc: 0.2867, Val Acc: 0.2400
Epoch: 096, Loss: 1.3729, Train Acc: 0.2267, Val Acc: 0.2400
Epoch: 097, Loss: 1.3962, Train Acc: 0.2333, Val Acc: 0.2400
Epoch: 098, Loss: 1.4083, Train Acc: 0.2333, Val Acc: 0.2400
Epoch: 099, Loss: 1.4148, Train Acc: 0.2867, Val Acc: 0.2800
Epoch: 100, Loss: 1.4181, Train Acc: 0.2000, Val Acc: 0.2400
Epoch: 101, Loss: 1.3861, Train Acc: 0.2467, Val Acc: 0.3200
Epoch: 102, Loss: 1.4923, Train Acc: 0.3000, Val Acc: 0.2800
Epoch: 103, Loss: 1.3560, Train Acc: 0.2400, Val Acc: 0.2800
Epoch: 104, Loss: 1.4022, Train Acc: 0.2867, Val Acc: 0.2400
Epoch: 105, Loss: 1.4506, Train Acc: 0.2333, Val Acc: 0.2400
Epoch: 106, Loss: 1.3924, Train Acc: 0.2800, Val Acc: 0.2400
Epoch: 107, Loss: 1.3656, Train Acc: 0.2400, Val Acc: 0.2800
Epoch: 108, Loss: 1.3943, Train Acc: 0.2400, Val Acc: 0.1600
Epoch: 109, Loss: 1.4031, Train Acc: 0.2533, Val Acc: 0.2400
Epoch: 110, Loss: 1.3806, Train Acc: 0.2867, Val Acc: 0.2000
Epoch: 111, Loss: 1.4586, Train Acc: 0.2600, Val Acc: 0.1200
Epoch: 112, Loss: 1.3966, Train Acc: 0.3000, Val Acc: 0.2800
Epoch: 113, Loss: 1.3813, Train Acc: 0.2867, Val Acc: 0.1200
Epoch: 114, Loss: 1.3901, Train Acc: 0.2333, Val Acc: 0.2400
Epoch: 115, Loss: 1.4242, Train Acc: 0.3000, Val Acc: 0.2400
Epoch: 116, Loss: 1.3761, Train Acc: 0.3267, Val Acc: 0.2000
Epoch: 117, Loss: 1.4003, Train Acc: 0.2533, Val Acc: 0.2000
