MOFED version '4.9-2.2.6' not available in this container.
No matching alternate version found.
STGCN(
  (initial_stconv): st_gcn(
    (gcn): GCNConv(512, 512)
    (tcn): Sequential(
      (0): BatchNorm1d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (1): ReLU(inplace=True)
      (2): Conv1d(128, 128, kernel_size=(21,), stride=(1,), padding=(10,))
      (3): BatchNorm1d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (4): Dropout(p=0, inplace=True)
    )
    (relu): ReLU(inplace=True)
  )
  (stconv1): st_gcn(
    (gcn): GCNConv(512, 512)
    (tcn): Sequential(
      (0): BatchNorm1d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (1): ReLU(inplace=True)
      (2): Conv1d(128, 128, kernel_size=(21,), stride=(1,), padding=(10,))
      (3): BatchNorm1d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (4): Dropout(p=0, inplace=True)
    )
    (relu): ReLU(inplace=True)
  )
  (stconv2): st_gcn(
    (gcn): GCNConv(512, 512)
    (tcn): Sequential(
      (0): BatchNorm1d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (1): ReLU(inplace=True)
      (2): Conv1d(128, 128, kernel_size=(21,), stride=(1,), padding=(10,))
      (3): BatchNorm1d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (4): Dropout(p=0, inplace=True)
    )
    (relu): ReLU(inplace=True)
  )
  (stconv3): st_gcn(
    (gcn): GCNConv(512, 512)
    (tcn): Sequential(
      (0): BatchNorm1d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (1): ReLU(inplace=True)
      (2): Conv1d(128, 128, kernel_size=(21,), stride=(1,), padding=(10,))
      (3): BatchNorm1d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (4): Dropout(p=0, inplace=True)
    )
    (relu): ReLU(inplace=True)
  )
  (out): Linear(512, 4, bias=True)
)
Number of parameters:  2431492

Epoch: 000, Loss: 1.4435, Train Acc: 0.2533, Val Acc: 0.2400
Epoch: 001, Loss: 1.3806, Train Acc: 0.2067, Val Acc: 0.2400
Epoch: 002, Loss: 1.4200, Train Acc: 0.2000, Val Acc: 0.2400
Epoch: 003, Loss: 1.3506, Train Acc: 0.2533, Val Acc: 0.2400
Epoch: 004, Loss: 1.4260, Train Acc: 0.2067, Val Acc: 0.2400
Epoch: 005, Loss: 1.4340, Train Acc: 0.2200, Val Acc: 0.2400
Epoch: 006, Loss: 1.3348, Train Acc: 0.2067, Val Acc: 0.2400
Epoch: 007, Loss: 1.3962, Train Acc: 0.2133, Val Acc: 0.2400
Epoch: 008, Loss: 1.3876, Train Acc: 0.2267, Val Acc: 0.2000
Epoch: 009, Loss: 1.4344, Train Acc: 0.2000, Val Acc: 0.2400
Epoch: 010, Loss: 1.3935, Train Acc: 0.2133, Val Acc: 0.2400
Epoch: 011, Loss: 1.4120, Train Acc: 0.2267, Val Acc: 0.2400
Epoch: 012, Loss: 1.3743, Train Acc: 0.2267, Val Acc: 0.2400
Epoch: 013, Loss: 1.4238, Train Acc: 0.2267, Val Acc: 0.2800
Epoch: 014, Loss: 1.3661, Train Acc: 0.2200, Val Acc: 0.2400
Epoch: 015, Loss: 1.4155, Train Acc: 0.2400, Val Acc: 0.2400
Epoch: 016, Loss: 1.3987, Train Acc: 0.2267, Val Acc: 0.2400
Epoch: 017, Loss: 1.3657, Train Acc: 0.2400, Val Acc: 0.2400
Epoch: 018, Loss: 1.3954, Train Acc: 0.2200, Val Acc: 0.2400
Epoch: 019, Loss: 1.3807, Train Acc: 0.1867, Val Acc: 0.2800
Epoch: 020, Loss: 1.4326, Train Acc: 0.2200, Val Acc: 0.2400
Epoch: 021, Loss: 1.4071, Train Acc: 0.2400, Val Acc: 0.2400
Epoch: 022, Loss: 1.3964, Train Acc: 0.2333, Val Acc: 0.2400
Epoch: 023, Loss: 1.3619, Train Acc: 0.1867, Val Acc: 0.3200
Epoch: 024, Loss: 1.4186, Train Acc: 0.2267, Val Acc: 0.2800
Epoch: 025, Loss: 1.4007, Train Acc: 0.2533, Val Acc: 0.2400
